ORDER_ID,DATE,USER_ID,VERTICAL
4939,2024-10-21,196,Travel
4940,2024-10-19,184,Travel
4941,2024-10-01,181,Travel
4942,2024-10-25,66,Turbo
4943,2024-10-07,27,Turbo
4944,2024-10-21,164,Travel
4945,2024-10-22,143,Turbo
4946,2024-10-09,36,Restaurant
4947,2024-10-16,114,CPGs
4948,2024-10-19,18,CPGs
4949,2024-10-24,55,Restaurant
4950,2024-10-20,35,Turbo
4951,2024-10-19,131,Restaurant
4952,2024-09-04,175,Turbo
4953,2024-10-16,163,Restaurant
4954,2024-10-09,241,Travel
4955,2024-10-08,51,Restaurant
4956,2024-10-25,100,Travel
4957,2024-10-02,16,Turbo
4958,2024-10-18,200,CPGs
4959,2024-09-20,21,Turbo
4960,2024-09-16,142,Travel
4961,2024-10-21,56,Travel
4962,2024-10-21,10,Turbo
4963,2024-09-18,134,Turbo
4964,2024-10-24,147,Travel
4965,2024-10-21,165,Restaurant
4966,2024-10-26,226,Turbo
4967,2024-10-25,118,Restaurant
4968,2024-10-14,177,Restaurant
4969,2024-09-25,111,Restaurant
4970,2024-09-18,61,Turbo
4971,2024-10-07,242,Travel
4972,2024-10-25,83,Restaurant
4973,2024-10-21,38,CPGs
4974,2024-10-24,69,Restaurant
4975,2024-10-21,133,CPGs
4976,2024-09-14,206,Restaurant
4977,2024-10-23,140,Restaurant
4978,2024-10-20,173,Travel
4979,2024-09-28,126,Travel
4980,2024-10-26,17,Restaurant
4981,2024-10-24,37,Travel
4982,2024-09-11,245,Turbo
4983,2024-09-12,147,Travel
4984,2024-10-18,3,CPGs
4985,2024-10-13,39,CPGs
4986,2024-10-10,49,Travel
4987,2024-10-07,77,Turbo
4988,2024-09-04,129,Restaurant
4989,2024-09-10,29,Turbo
4990,2024-10-24,185,Turbo
4991,2024-10-19,180,Restaurant
4992,2024-10-14,97,CPGs
4993,2024-10-20,124,Restaurant
4994,2024-10-26,165,CPGs
4995,2024-10-15,200,Turbo
4996,2024-10-15,2,Turbo
4997,2024-10-21,214,Restaurant
4998,2024-10-08,77,Travel
4999,2024-09-24,17,Travel
5000,2024-10-23,208,Turbo
5001,2024-10-20,22,Travel
5002,2024-10-19,94,Restaurant
5003,2024-10-12,32,Travel
5004,2024-10-15,120,CPGs
5005,2024-10-27,148,Turbo
5006,2024-10-20,71,Turbo
5007,2024-09-27,142,CPGs
5008,2024-10-22,226,CPGs
5009,2024-10-21,143,Restaurant
5010,2024-10-20,42,CPGs
5011,2024-10-24,168,CPGs
5012,2024-10-19,152,Restaurant
5013,2024-10-25,13,Restaurant
5014,2024-10-17,94,Travel
5015,2024-10-26,180,CPGs
5016,2024-10-11,18,Travel
5017,2024-10-21,232,CPGs
5018,2024-10-22,17,Turbo
5019,2024-10-11,36,CPGs
5020,2024-10-05,191,Turbo
5021,2024-10-24,208,CPGs
5022,2024-10-17,28,CPGs
5023,2024-10-15,3,Restaurant
5024,2024-09-17,177,Restaurant
5025,2024-10-12,84,CPGs
5026,2024-10-05,64,Restaurant
5027,2024-09-13,95,Travel
5028,2024-10-14,71,Turbo
5029,2024-10-24,196,CPGs
5030,2024-10-17,201,Restaurant
5031,2024-10-11,211,Turbo
5032,2024-09-23,9,Travel
5033,2024-10-12,22,Restaurant
5034,2024-09-29,2,Travel
5035,2024-10-24,243,Restaurant
5036,2024-10-04,153,CPGs
5037,2024-10-22,55,CPGs
5038,2024-10-14,245,Turbo
5039,2024-10-08,73,Restaurant
5040,2024-10-10,62,Travel
5041,2024-10-26,10,CPGs
5042,2024-10-05,154,Travel
5043,2024-09-28,142,Restaurant
5044,2024-10-22,115,CPGs
5045,2024-10-01,106,Travel
5046,2024-10-04,43,CPGs
5047,2024-09-16,25,Restaurant
5048,2024-10-27,125,CPGs
5049,2024-09-19,86,Travel
5050,2024-10-25,193,Turbo
5051,2024-10-02,111,Turbo
5052,2024-09-16,95,Restaurant
5053,2024-09-26,244,Travel
5054,2024-09-16,87,Travel
5055,2024-10-04,186,CPGs
5056,2024-10-08,103,Restaurant
5057,2024-10-23,37,CPGs
5058,2024-09-10,151,CPGs
5059,2024-10-25,219,Turbo
5060,2024-10-22,193,Travel
5061,2024-10-03,154,Restaurant
5062,2024-10-27,28,Restaurant
5063,2024-10-01,240,Travel
5064,2024-09-30,209,Restaurant
5065,2024-10-10,125,CPGs
5066,2024-10-15,212,CPGs
5067,2024-10-12,113,Turbo
5068,2024-10-07,102,Turbo
5069,2024-10-15,247,Turbo
5070,2024-10-04,181,Restaurant
5071,2024-10-01,75,Travel
5072,2024-10-20,140,CPGs
5073,2024-10-26,6,Turbo
5074,2024-10-09,79,CPGs
5075,2024-09-28,248,CPGs
5076,2024-09-17,104,Turbo
5077,2024-10-15,247,Restaurant
5078,2024-10-17,93,Restaurant
5079,2024-09-14,245,Restaurant
5080,2024-10-03,82,CPGs
5081,2024-10-12,15,Turbo
5082,2024-10-16,10,Travel
5083,2024-10-01,57,Restaurant
5084,2024-10-24,228,Travel
5085,2024-10-08,203,Travel
5086,2024-10-14,45,Turbo
5087,2024-09-12,173,CPGs
5088,2024-09-14,61,Restaurant
5089,2024-09-21,151,Turbo
5090,2024-10-08,159,Travel
5091,2024-09-12,95,CPGs
5092,2024-10-11,211,Restaurant
5093,2024-10-07,23,CPGs
5094,2024-10-24,70,Travel
5095,2024-09-06,94,CPGs
5096,2024-10-24,160,Turbo
5097,2024-10-26,242,Travel
5098,2024-09-07,23,CPGs
5099,2024-10-09,36,CPGs
5100,2024-09-28,160,CPGs
5101,2024-09-17,150,Turbo
5102,2024-10-08,51,Turbo
5103,2024-10-07,134,CPGs
5104,2024-09-26,19,Turbo
5105,2024-10-26,176,Turbo
5106,2024-10-17,162,CPGs
5107,2024-10-10,229,CPGs
5108,2024-10-23,199,Turbo
5109,2024-10-18,58,CPGs
5110,2024-09-22,57,Turbo
5111,2024-09-07,126,Travel
5112,2024-09-24,10,Restaurant
5113,2024-10-16,112,Turbo
5114,2024-10-25,109,Turbo
5115,2024-10-06,106,CPGs
5116,2024-09-30,159,Turbo
5117,2024-10-10,49,Restaurant
5118,2024-10-21,28,Turbo
5119,2024-09-09,93,CPGs
5120,2024-10-18,209,Restaurant
5121,2024-10-20,220,Restaurant
5122,2024-09-30,106,Turbo
5123,2024-10-06,143,Travel
5124,2024-09-22,53,Travel
5125,2024-09-22,212,CPGs
5126,2024-10-12,248,Travel
5127,2024-10-15,28,Restaurant
5128,2024-10-25,199,Travel
5129,2024-10-16,96,Travel
5130,2024-10-18,85,Restaurant
5131,2024-10-03,66,Turbo
5132,2024-10-16,124,Turbo
5133,2024-09-28,56,Travel
5134,2024-10-20,223,Turbo
5135,2024-09-24,80,Travel
5136,2024-10-23,16,Turbo
5137,2024-10-15,151,CPGs
5138,2024-09-20,69,Restaurant
5139,2024-09-25,206,Turbo
5140,2024-10-20,101,Travel
5141,2024-10-10,41,CPGs
5142,2024-09-11,40,Travel
5143,2024-10-05,132,Travel
5144,2024-09-23,30,Turbo
5145,2024-10-21,115,Travel
5146,2024-10-18,146,Turbo
5147,2024-10-15,12,Turbo
5148,2024-10-19,62,Restaurant
5149,2024-09-22,87,Travel
5150,2024-10-26,144,Travel
5151,2024-09-08,63,Turbo
5152,2024-10-16,245,Travel
5153,2024-10-17,190,Travel
5154,2024-10-11,110,Travel
5155,2024-10-23,76,Travel
5156,2024-09-26,56,Turbo
5157,2024-10-17,104,Turbo
5158,2024-10-09,203,Turbo
5159,2024-10-26,101,Turbo
5160,2024-10-19,131,Restaurant
5161,2024-10-24,16,Travel
5162,2024-10-15,7,Restaurant
5163,2024-09-29,85,Travel
5164,2024-10-25,37,Restaurant
5165,2024-09-24,197,Travel
5166,2024-10-10,1,Restaurant
5167,2024-10-23,22,Travel
5168,2024-10-18,34,CPGs
5169,2024-09-12,221,Travel
5170,2024-10-19,128,Restaurant
5171,2024-09-25,191,Travel
5172,2024-10-27,70,Restaurant
5173,2024-09-23,129,Travel
5174,2024-09-16,31,Travel
5175,2024-09-15,61,CPGs
5176,2024-09-21,179,Restaurant
5177,2024-10-18,95,Turbo
5178,2024-10-04,87,Travel
5179,2024-10-26,7,Restaurant
5180,2024-10-21,133,CPGs
5181,2024-09-28,172,CPGs
5182,2024-10-12,51,Restaurant
5183,2024-10-03,186,Turbo
5184,2024-10-22,14,Turbo
5185,2024-10-26,73,Travel
5186,2024-10-05,20,Restaurant
5187,2024-10-20,200,CPGs
5188,2024-09-16,116,Restaurant
5189,2024-10-16,186,CPGs
5190,2024-10-25,78,CPGs
5191,2024-10-27,13,Restaurant
5192,2024-10-11,155,Travel
5193,2024-10-20,130,CPGs
5194,2024-10-26,203,Travel
5195,2024-10-21,193,Restaurant
5196,2024-09-28,247,CPGs
5197,2024-10-01,209,Restaurant
5198,2024-10-12,51,Turbo
5199,2024-10-24,145,Restaurant
5200,2024-09-16,25,Travel
5201,2024-10-05,209,Restaurant
5202,2024-10-05,178,Turbo
5203,2024-10-11,246,Turbo
5204,2024-09-13,213,CPGs
5205,2024-10-27,56,Turbo
5206,2024-10-27,55,CPGs
5207,2024-10-16,43,Travel
5208,2024-10-26,78,Restaurant
5209,2024-10-14,104,Turbo
5210,2024-10-15,144,Travel
5211,2024-10-22,217,Travel
5212,2024-09-14,183,Travel
5213,2024-10-26,73,CPGs
5214,2024-10-22,108,Travel
5215,2024-10-11,250,CPGs
5216,2024-09-25,53,Travel
5217,2024-10-02,207,Travel
5218,2024-10-08,1,Turbo
5219,2024-10-25,71,CPGs
5220,2024-10-18,119,Turbo
5221,2024-10-23,165,Turbo
5222,2024-10-24,81,CPGs
5223,2024-10-13,241,Restaurant
5224,2024-10-14,190,Travel
5225,2024-09-05,44,Travel
5226,2024-10-05,50,CPGs
5227,2024-10-04,64,Travel
5228,2024-10-27,80,Turbo
5229,2024-10-27,127,CPGs
5230,2024-10-19,33,Turbo
5231,2024-10-08,84,CPGs
5232,2024-10-22,101,CPGs
5233,2024-10-15,146,CPGs
5234,2024-10-20,191,Restaurant
5235,2024-10-27,185,Turbo
5236,2024-10-17,42,Travel
5237,2024-10-23,40,Travel
5238,2024-10-03,159,CPGs
5239,2024-09-27,229,CPGs
5240,2024-10-24,239,Turbo
5241,2024-09-14,244,Turbo
5242,2024-10-15,200,Turbo
5243,2024-10-04,206,Restaurant
5244,2024-10-20,114,Restaurant
5245,2024-09-07,94,CPGs
5246,2024-10-14,46,CPGs
5247,2024-10-15,103,Turbo
5248,2024-10-09,216,CPGs
5249,2024-10-01,160,Turbo
5250,2024-10-15,12,Travel
5251,2024-09-08,177,Travel
5252,2024-10-04,106,Travel
5253,2024-10-21,109,CPGs
5254,2024-09-08,126,CPGs
5255,2024-10-08,117,Travel
5256,2024-09-30,77,Restaurant
5257,2024-09-17,104,CPGs
5258,2024-10-08,246,CPGs
5259,2024-09-28,181,Turbo
5260,2024-10-16,224,CPGs
5261,2024-10-09,216,CPGs
5262,2024-10-27,191,Restaurant
5263,2024-09-29,247,Travel
5264,2024-10-25,182,Turbo
5265,2024-10-27,176,Restaurant
5266,2024-09-12,61,Turbo
5267,2024-10-23,93,CPGs
5268,2024-10-22,15,Travel
5269,2024-09-22,172,Travel
5270,2024-10-20,209,Travel
5271,2024-10-21,84,Turbo
5272,2024-10-24,214,Restaurant
5273,2024-09-25,51,Travel
5274,2024-10-07,123,CPGs
5275,2024-10-08,18,Restaurant
5276,2024-10-14,126,Restaurant
5277,2024-10-16,240,Restaurant
5278,2024-10-10,99,Travel
5279,2024-09-28,198,Restaurant
5280,2024-10-23,127,Restaurant
5281,2024-10-13,63,Turbo
5282,2024-09-24,63,Turbo
5283,2024-10-18,145,Restaurant
5284,2024-10-11,117,Travel
5285,2024-10-24,191,Restaurant
5286,2024-09-10,221,Restaurant
5287,2024-10-08,250,Restaurant
5288,2024-09-13,206,Turbo
5289,2024-09-25,96,Travel
5290,2024-10-23,156,Travel
5291,2024-10-04,20,Travel
5292,2024-10-26,214,CPGs
5293,2024-10-18,92,Restaurant
5294,2024-10-03,23,Travel
5295,2024-09-03,25,Turbo
5296,2024-10-19,130,CPGs
5297,2024-09-29,141,Turbo
5298,2024-09-27,141,Restaurant
5299,2024-10-14,81,Turbo
5300,2024-10-06,153,Restaurant
5301,2024-09-10,99,Turbo
5302,2024-09-29,205,Turbo
5303,2024-10-20,112,Turbo
5304,2024-10-17,116,Turbo
5305,2024-10-21,232,Turbo
5306,2024-10-12,66,Turbo
5307,2024-10-17,184,Travel
5308,2024-10-19,28,Restaurant
5309,2024-10-17,93,Travel
5310,2024-10-24,4,CPGs
5311,2024-10-16,220,Restaurant
5312,2024-10-23,83,Turbo
5313,2024-10-21,176,Restaurant
5314,2024-09-23,238,CPGs
5315,2024-09-03,29,Travel
5316,2024-10-08,117,Turbo
5317,2024-09-18,210,Travel
5318,2024-10-21,14,Restaurant
5319,2024-10-22,127,Travel
5320,2024-10-01,231,Travel
5321,2024-09-14,59,Turbo
5322,2024-09-24,222,CPGs
5323,2024-10-20,128,Travel
5324,2024-09-28,134,Travel
5325,2024-09-30,170,CPGs
5326,2024-10-23,193,Restaurant
5327,2024-10-22,115,CPGs
5328,2024-10-04,235,Restaurant
5329,2024-10-10,246,Travel
5330,2024-10-21,72,CPGs
5331,2024-10-23,131,CPGs
5332,2024-10-23,217,Turbo
5333,2024-09-25,82,Travel
5334,2024-09-09,154,Restaurant
5335,2024-10-18,90,Restaurant
5336,2024-10-04,134,Travel
5337,2024-10-23,226,Travel
5338,2024-10-05,92,Turbo
5339,2024-10-04,120,Restaurant
5340,2024-09-24,158,CPGs
5341,2024-09-18,210,Turbo
5342,2024-10-21,112,CPGs
5343,2024-10-17,203,CPGs
5344,2024-10-24,228,Travel
5345,2024-10-26,139,Restaurant
5346,2024-10-16,114,Travel
5347,2024-10-09,203,CPGs
5348,2024-10-17,32,Turbo
5349,2024-10-17,75,Restaurant
5350,2024-09-27,71,Travel
5351,2024-10-07,82,Restaurant
5352,2024-09-18,179,Travel
5353,2024-10-27,70,CPGs
5354,2024-10-11,81,Travel
5355,2024-10-19,141,CPGs
5356,2024-09-08,23,Travel
5357,2024-10-06,36,Travel
5358,2024-10-08,6,Travel
5359,2024-10-10,119,Restaurant
5360,2024-09-20,44,Turbo
5361,2024-10-19,225,Travel
5362,2024-09-09,174,CPGs
5363,2024-10-24,196,CPGs
5364,2024-10-18,97,Restaurant
5365,2024-10-21,208,Restaurant
5366,2024-10-13,225,Restaurant
5367,2024-10-22,202,Restaurant
5368,2024-09-18,88,Restaurant
5369,2024-10-19,60,CPGs
5370,2024-09-23,206,Turbo
5371,2024-10-01,1,Travel
5372,2024-09-23,142,CPGs
5373,2024-10-12,110,Turbo
5374,2024-09-30,132,Turbo
5375,2024-10-22,180,Turbo
5376,2024-10-16,76,Travel
5377,2024-09-24,235,Travel
5378,2024-09-23,212,Travel
5379,2024-10-14,111,Restaurant
5380,2024-10-08,10,Restaurant
5381,2024-09-26,172,Turbo
5382,2024-09-17,57,CPGs
5383,2024-10-12,113,Restaurant
5384,2024-09-17,104,Turbo
5385,2024-10-24,78,Travel
5386,2024-10-27,188,Travel
5387,2024-10-01,36,Restaurant
5388,2024-10-06,195,CPGs
5389,2024-09-29,15,Turbo
5390,2024-10-20,209,Travel
5391,2024-09-22,174,Restaurant
5392,2024-10-08,204,Turbo
5393,2024-10-25,149,Turbo
5394,2024-09-28,231,CPGs
5395,2024-10-16,224,Travel
5396,2024-10-22,1,CPGs
5397,2024-10-16,2,CPGs
5398,2024-09-29,197,CPGs
5399,2024-09-11,40,CPGs
5400,2024-10-06,132,Travel
5401,2024-10-08,51,Travel
5402,2024-10-16,11,Travel
5403,2024-09-12,2,CPGs
5404,2024-10-23,16,Turbo
5405,2024-09-13,150,Restaurant
5406,2024-10-13,238,Restaurant
5407,2024-10-12,92,CPGs
5408,2024-10-17,13,Travel
5409,2024-09-24,135,CPGs
5410,2024-10-19,98,Turbo
5411,2024-09-22,175,Turbo
5412,2024-10-17,152,Turbo
5413,2024-10-25,66,Turbo
5414,2024-10-08,130,Restaurant
5415,2024-10-02,230,CPGs
5416,2024-10-17,61,CPGs
5417,2024-10-10,133,Restaurant
5418,2024-09-26,88,CPGs
5419,2024-10-05,93,Travel
5420,2024-10-21,45,Turbo
5421,2024-10-17,152,Restaurant
5422,2024-09-12,153,Travel
5423,2024-10-01,50,Travel
5424,2024-09-28,129,CPGs
5425,2024-09-03,23,Travel
5426,2024-10-22,80,Travel
5427,2024-10-14,4,Travel
5428,2024-10-10,111,Restaurant
5429,2024-10-17,28,Restaurant
5430,2024-10-08,51,CPGs
5431,2024-10-16,12,CPGs
5432,2024-10-22,44,Restaurant
5433,2024-10-19,68,CPGs
5434,2024-09-18,231,CPGs
5435,2024-10-25,14,Restaurant
5436,2024-10-27,30,Travel
5437,2024-10-24,6,Turbo
5438,2024-10-01,194,Travel
5439,2024-10-20,60,Restaurant
5440,2024-10-06,194,Turbo
5441,2024-10-15,240,Restaurant
5442,2024-10-22,193,Travel
5443,2024-10-03,121,CPGs
5444,2024-10-21,138,CPGs
5445,2024-09-30,16,Travel
5446,2024-10-23,83,CPGs
5447,2024-10-05,88,CPGs
5448,2024-10-14,101,Travel
5449,2024-09-23,158,CPGs
5450,2024-10-24,199,Travel
5451,2024-10-11,46,Turbo
5452,2024-10-05,248,Turbo
5453,2024-09-30,153,Turbo
5454,2024-10-01,139,Turbo
5455,2024-09-25,169,CPGs
5456,2024-09-20,122,CPGs
5457,2024-10-03,121,CPGs
5458,2024-10-25,28,Restaurant
5459,2024-10-13,152,Travel
5460,2024-10-19,124,CPGs
5461,2024-09-28,82,Travel
5462,2024-10-01,132,Restaurant
5463,2024-10-10,113,Travel
5464,2024-10-04,106,Travel
5465,2024-10-07,19,Restaurant
5466,2024-10-12,153,Turbo
5467,2024-09-30,191,Travel
5468,2024-10-05,64,Turbo
5469,2024-09-07,19,CPGs
5470,2024-09-28,245,CPGs
5471,2024-10-22,37,Restaurant
5472,2024-10-18,166,Restaurant
5473,2024-10-10,104,Travel
5474,2024-10-26,149,CPGs
5475,2024-09-07,44,Travel
5476,2024-10-10,46,Travel
5477,2024-10-26,78,Travel
5478,2024-10-09,241,Travel
5479,2024-10-01,21,Turbo
5480,2024-10-12,1,CPGs
5481,2024-10-22,105,CPGs
5482,2024-09-16,87,CPGs
5483,2024-09-15,139,Turbo
5484,2024-10-19,71,Turbo
5485,2024-09-09,64,Restaurant
5486,2024-10-12,147,Turbo
5487,2024-10-13,250,Restaurant
5488,2024-09-08,126,Restaurant
5489,2024-10-25,172,CPGs
5490,2024-10-18,7,Restaurant
5491,2024-10-15,188,Restaurant
5492,2024-09-15,61,Travel
5493,2024-10-21,70,CPGs
5494,2024-09-22,168,CPGs
5495,2024-10-14,63,CPGs
5496,2024-09-18,47,CPGs
5497,2024-10-26,218,Restaurant
5498,2024-10-22,138,Turbo
5499,2024-10-26,66,Travel
5500,2024-10-07,227,CPGs
5501,2024-10-21,176,Restaurant
5502,2024-10-12,102,Travel
5503,2024-09-25,170,CPGs
5504,2024-09-20,24,Travel
5505,2024-10-16,12,CPGs
5506,2024-10-23,193,Travel
5507,2024-10-15,97,CPGs
5508,2024-10-07,234,Travel
5509,2024-10-04,186,Restaurant
5510,2024-10-24,28,Turbo
5511,2024-10-13,154,Restaurant
5512,2024-10-22,208,Turbo
5513,2024-10-10,135,Turbo
5514,2024-10-09,158,Travel
5515,2024-10-07,179,Travel
5516,2024-10-16,28,Travel
5517,2024-10-11,213,Restaurant
5518,2024-09-14,122,Turbo
5519,2024-10-09,250,CPGs
5520,2024-10-24,185,Turbo
5521,2024-10-07,241,Turbo
5522,2024-09-11,67,Travel
5523,2024-09-23,172,Restaurant
5524,2024-10-21,234,Turbo
5525,2024-09-17,191,CPGs
5526,2024-10-02,238,Restaurant
5527,2024-09-10,99,Travel
5528,2024-10-13,117,Restaurant
5529,2024-10-01,227,Turbo
5530,2024-09-07,129,Turbo
5531,2024-09-10,61,Restaurant
5532,2024-10-15,188,Turbo
5533,2024-10-02,89,CPGs
5534,2024-10-01,198,Travel
5535,2024-10-07,132,Turbo
5536,2024-10-06,160,Travel
5537,2024-10-24,127,CPGs
5538,2024-10-10,243,Restaurant
5539,2024-09-27,100,Turbo
5540,2024-09-18,120,Travel
5541,2024-10-15,212,Travel
5542,2024-09-23,126,Travel
5543,2024-10-20,62,Travel
5544,2024-10-10,58,CPGs
5545,2024-10-20,88,Travel
5546,2024-10-16,189,Restaurant
5547,2024-10-27,20,Turbo
5548,2024-10-01,237,CPGs
5549,2024-09-30,186,Travel
5550,2024-10-20,152,Restaurant
5551,2024-09-25,212,Turbo
5552,2024-09-30,146,Restaurant
5553,2024-10-12,77,Restaurant
5554,2024-10-25,138,Travel
5555,2024-10-13,246,Turbo
5556,2024-10-09,11,Turbo
5557,2024-09-11,67,Turbo
5558,2024-10-09,249,Restaurant
5559,2024-10-06,111,Turbo
5560,2024-10-26,219,CPGs
5561,2024-09-18,145,Turbo
5562,2024-10-08,168,CPGs
5563,2024-10-26,136,Turbo
5564,2024-09-10,142,Travel
5565,2024-10-11,54,Restaurant
5566,2024-10-25,148,Travel
5567,2024-10-24,37,CPGs
5568,2024-10-09,131,CPGs
5569,2024-10-08,132,CPGs
5570,2024-09-12,166,Restaurant
5571,2024-10-12,177,Turbo
5572,2024-10-09,62,Travel
5573,2024-10-20,34,CPGs
5574,2024-10-13,167,Travel
5575,2024-10-25,63,Restaurant
5576,2024-10-11,155,Restaurant
5577,2024-09-25,30,Travel
5578,2024-09-27,110,CPGs
5579,2024-09-28,248,CPGs
5580,2024-10-23,182,CPGs
5581,2024-10-23,193,Turbo
5582,2024-10-23,114,Restaurant
5583,2024-10-20,82,Turbo
5584,2024-10-08,125,Turbo
5585,2024-09-06,39,CPGs
5586,2024-10-26,34,Travel
5587,2024-10-09,216,Turbo
5588,2024-10-20,28,Travel
5589,2024-10-18,130,CPGs
5590,2024-10-24,178,Turbo
5591,2024-10-23,32,Turbo
5592,2024-09-24,195,Turbo
5593,2024-10-23,115,CPGs
5594,2024-10-22,63,Turbo
5595,2024-10-12,32,Restaurant
5596,2024-10-20,171,Turbo
5597,2024-10-24,218,Restaurant
5598,2024-10-15,160,Turbo
5599,2024-10-19,34,Turbo
5600,2024-10-14,158,Travel
5601,2024-10-16,184,Travel
5602,2024-10-03,194,Restaurant
5603,2024-09-29,162,Restaurant
5604,2024-10-27,228,CPGs
5605,2024-10-15,161,Restaurant
5606,2024-09-03,192,Restaurant
5607,2024-10-26,115,CPGs
5608,2024-10-07,113,CPGs
5609,2024-09-29,169,Turbo
5610,2024-10-22,66,CPGs
5611,2024-10-11,128,Turbo
5612,2024-09-16,23,Restaurant
5613,2024-10-18,48,CPGs
5614,2024-10-18,126,CPGs
5615,2024-10-09,204,Restaurant
5616,2024-10-26,105,CPGs
5617,2024-10-19,128,Restaurant
5618,2024-10-04,248,CPGs
5619,2024-10-20,108,Restaurant
5620,2024-10-21,109,CPGs
5621,2024-09-25,181,Travel
5622,2024-10-19,124,Travel
5623,2024-10-24,48,Turbo
5624,2024-09-28,217,Travel
5625,2024-10-11,238,Travel
5626,2024-10-24,56,Restaurant
5627,2024-10-23,17,Restaurant
5628,2024-10-24,242,Travel
5629,2024-10-20,114,Travel
5630,2024-10-26,196,CPGs
5631,2024-10-08,217,Restaurant
5632,2024-10-23,127,Turbo
5633,2024-09-27,217,Restaurant
5634,2024-10-26,115,Restaurant
5635,2024-10-08,49,CPGs
5636,2024-09-30,25,Restaurant
5637,2024-10-04,30,CPGs
5638,2024-10-08,102,CPGs
5639,2024-10-10,203,Restaurant
5640,2024-10-10,130,Travel
5641,2024-10-21,4,Turbo
5642,2024-10-26,165,Travel
5643,2024-09-15,249,Turbo
5644,2024-10-21,71,Turbo
5645,2024-10-02,21,CPGs
5646,2024-10-25,74,Turbo
5647,2024-10-18,28,Restaurant
5648,2024-10-18,12,CPGs
5649,2024-10-25,109,Travel
5650,2024-09-30,186,Turbo
5651,2024-10-21,123,Restaurant
5652,2024-10-12,113,Turbo
5653,2024-10-19,197,Turbo
5654,2024-10-25,228,Travel
5655,2024-10-06,144,Travel
5656,2024-10-17,62,Turbo
5657,2024-10-06,61,CPGs
5658,2024-09-14,19,Turbo
5659,2024-10-01,77,Travel
5660,2024-10-07,204,CPGs
5661,2024-10-26,90,CPGs
5662,2024-10-03,43,Restaurant
5663,2024-10-21,108,Restaurant
5664,2024-10-10,152,Travel
5665,2024-09-25,129,Travel
5666,2024-09-29,169,Travel
5667,2024-10-18,76,Turbo
5668,2024-10-23,222,Turbo
5669,2024-10-22,198,Travel
5670,2024-10-11,238,Restaurant
5671,2024-10-02,121,Turbo
5672,2024-10-19,171,Restaurant
5673,2024-09-18,237,CPGs
5674,2024-09-20,217,Turbo
5675,2024-10-05,73,Restaurant
5676,2024-10-13,107,CPGs
5677,2024-10-08,107,Restaurant
5678,2024-10-19,200,CPGs
5679,2024-09-28,38,Turbo
5680,2024-10-26,218,CPGs
5681,2024-10-12,92,Restaurant
5682,2024-10-24,32,CPGs
5683,2024-10-14,123,Restaurant
5684,2024-10-18,116,CPGs
5685,2024-10-25,127,Restaurant
5686,2024-10-17,68,Travel
5687,2024-10-14,34,Turbo
5688,2024-09-27,230,CPGs
5689,2024-09-22,26,CPGs
5690,2024-10-24,240,Turbo
5691,2024-10-17,25,Restaurant
5692,2024-10-01,191,Turbo
5693,2024-10-19,11,Turbo
5694,2024-10-20,229,Turbo
5695,2024-10-15,111,Turbo
5696,2024-09-28,170,Travel
5697,2024-09-03,146,Restaurant
5698,2024-09-30,158,Turbo
5699,2024-10-17,173,Travel
5700,2024-10-20,187,Restaurant
5701,2024-10-23,83,Turbo
5702,2024-10-10,110,Turbo
5703,2024-10-07,42,Travel
5704,2024-10-25,233,CPGs
5705,2024-09-26,2,Travel
5706,2024-10-26,234,CPGs
5707,2024-10-09,148,CPGs
5708,2024-10-27,165,Travel
5709,2024-10-03,82,Turbo
5710,2024-09-13,9,Travel
5711,2024-10-11,243,Travel
5712,2024-10-09,54,Restaurant
5713,2024-10-03,245,Travel
5714,2024-10-13,211,Travel
5715,2024-10-25,61,CPGs
5716,2024-09-26,31,Travel
5717,2024-09-16,122,Travel
5718,2024-10-16,97,Turbo
5719,2024-10-09,164,CPGs
5720,2024-10-07,147,Turbo
5721,2024-09-13,153,Turbo
5722,2024-10-06,198,Turbo
5723,2024-10-02,223,Restaurant
5724,2024-10-02,154,Travel
5725,2024-10-26,7,Turbo
5726,2024-10-09,36,Restaurant
5727,2024-10-14,135,Turbo
5728,2024-10-06,30,Restaurant
5729,2024-10-08,246,Turbo
5730,2024-10-27,122,Travel
5731,2024-10-02,89,CPGs
5732,2024-10-18,123,Travel
5733,2024-10-22,81,Travel
5734,2024-10-03,82,Restaurant
5735,2024-10-06,172,Restaurant
5736,2024-09-25,150,Travel
5737,2024-10-16,45,Restaurant
5738,2024-09-27,98,Travel
5739,2024-10-26,91,Travel
5740,2024-09-30,75,Restaurant
5741,2024-10-26,109,Turbo
5742,2024-10-26,182,Travel
5743,2024-10-20,240,Travel
5744,2024-10-13,117,Travel
5745,2024-09-29,119,Travel
5746,2024-09-29,172,Turbo
5747,2024-10-11,44,Travel
5748,2024-10-07,58,CPGs
5749,2024-10-05,20,CPGs
5750,2024-10-09,27,Turbo
5751,2024-10-14,196,Restaurant
5752,2024-09-22,93,CPGs
5753,2024-10-11,154,CPGs
5754,2024-10-04,168,CPGs
5755,2024-10-14,131,CPGs
5756,2024-10-23,112,CPGs
5757,2024-10-27,196,CPGs
5758,2024-10-25,149,Restaurant
5759,2024-10-26,109,Turbo
5760,2024-10-08,190,Restaurant
5761,2024-09-14,8,Travel
